,Date,Time,Price_Sold,Amount,Buy_Avg,PCT_gain/loss
21/06/2022,10:53:05,21663.44,0.001,21641.8,0.09999168276205962
21/06/2022,11:28:09,21570.73,0.002,21532.73,0.17647553282839656
21/06/2022,11:37:20,21563.38,0.001,21551.43,0.0554487567646357
